unitid,"xgrcohrt",grcohrt,"xugenter",ugentern,"xpgrcohr",pgrcohrt,"xrrftct",rrftct,"xrrftex",rrftex,"xrrftcta",rrftcta,"xret_nmf",ret_nmf,"xret_pcf",ret_pcf,"xrrptct",rrptct,"xrrptex",rrptex,"xrrptcta",rrptcta,"xret_nmp",ret_nmp,"xret_pcp",ret_pcp
155858,"R",300,"R",918,"R",33,"R",206,"R",0,"R",206,"R",117,"R",57,"R",13,"R",0,"R",13,"R",3,"R",23
155867,"A",,"A",,"A",,"R",37,"Z",0,"R",37,"R",27,"R",73,"Z",0,"Z",0,"Z",0,"Z",0,"A",
155900,"R",158,"R",402,"R",39,"R",138,"R",0,"R",138,"R",95,"R",69,"Z",0,"Z",0,"Z",0,"Z",0,"A",
155937,"R",150,"R",224,"R",67,"R",164,"R",0,"R",164,"R",101,"R",62,"R",1,"R",0,"R",1,"R",1,"R",100
155973,"R",141,"R",218,"R",65,"R",120,"Z",0,"R",120,"R",77,"R",64,"R",0,"Z",0,"R",0,"Z",0,"A",
156082,"R",726,"R",1299,"R",56,"R",665,"Z",0,"R",665,"R",416,"R",63,"R",128,"Z",0,"R",128,"R",34,"R",27
156107,"A",,"A",,"A",,"R",114,"R",0,"R",114,"R",71,"R",62,"R",190,"R",0,"R",190,"R",152,"R",80
156125,"R",1315,"R",2758,"R",48,"R",1216,"R",0,"R",1216,"R",879,"R",72,"R",136,"R",0,"R",136,"R",62,"R",46
156134,"R",209,"R",209,"R",100,"R",179,"R",3,"R",176,"R",106,"R",60,"R",0,"R",0,"R",0,"R",0,"A",
156189,"R",187,"R",247,"R",76,"R",177,"R",0,"R",177,"R",104,"R",59,"R",0,"R",0,"R",0,"R",0,"A",
156213,"R",311,"R",443,"R",70,"R",312,"Z",0,"R",312,"R",247,"R",79,"Z",0,"Z",0,"Z",0,"Z",0,"A",
156231,"R",411,"R",735,"R",56,"R",362,"R",0,"R",362,"R",219,"R",60,"R",81,"R",0,"R",81,"R",38,"R",47
156277,"A",,"A",,"A",,"R",96,"R",0,"R",96,"R",39,"R",41,"R",0,"R",0,"R",0,"R",0,"A",
156286,"R",567,"R",775,"R",73,"R",568,"R",1,"R",567,"R",455,"R",80,"R",1,"R",0,"R",1,"R",0,"R",0
156295,"R",413,"R",476,"R",87,"R",421,"R",0,"R",421,"R",328,"R",78,"R",0,"Z",0,"R",0,"Z",0,"A",
156310,"A",,"A",,"A",,"R",121,"R",0,"R",121,"R",74,"R",61,"R",44,"R",0,"R",44,"R",32,"R",73
156338,"R",166,"R",768,"R",22,"R",174,"R",0,"R",174,"R",124,"R",71,"R",156,"R",0,"R",156,"R",100,"R",64
156356,"R",113,"R",193,"R",59,"R",95,"Z",0,"R",95,"R",55,"R",58,"R",0,"Z",0,"R",0,"R",0,"A",
156365,"R",443,"R",1323,"R",33,"R",360,"Z",0,"R",360,"R",253,"R",70,"R",14,"Z",0,"R",14,"R",9,"R",64
156392,"R",1569,"R",3278,"R",48,"R",1251,"R",2,"R",1249,"R",690,"R",55,"R",638,"R",0,"R",638,"R",248,"R",39
156408,"R",336,"R",344,"R",98,"R",316,"R",0,"R",316,"R",284,"R",90,"R",0,"R",0,"R",0,"R",0,"A",
156417,"R",13,"R",45,"R",29,"R",13,"R",0,"R",13,"R",11,"R",85,"R",0,"R",0,"R",0,"R",0,"A",
156426,"A",,"A",,"A",,"R",2,"R",0,"R",2,"R",1,"R",50,"R",0,"R",0,"R",0,"R",0,"A",
156444,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",10,"R",100,"R",0,"R",0,"R",0,"R",0,"A",
156471,"A",,"A",,"A",,"R",177,"R",2,"R",175,"R",142,"R",81,"R",10,"Z",0,"R",10,"R",7,"R",70
156541,"R",432,"R",485,"R",89,"R",481,"Z",0,"R",481,"R",292,"R",61,"R",1,"Z",0,"R",1,"R",1,"R",100
156620,"R",2455,"R",3589,"R",68,"R",2365,"Z",0,"R",2365,"R",1502,"R",64,"R",56,"Z",0,"R",56,"R",18,"R",32
156648,"R",855,"R",1765,"R",48,"R",707,"R",0,"R",707,"R",420,"R",59,"R",262,"R",1,"R",261,"R",102,"R",39
156675,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",7,"R",70,"R",0,"R",0,"R",0,"R",0,"A",
156745,"R",378,"R",415,"R",91,"R",366,"R",0,"R",366,"R",288,"R",79,"R",2,"R",0,"R",2,"R",0,"R",0
156754,"A",,"A",,"A",,"R",36,"R",0,"R",36,"R",23,"R",64,"R",3,"R",0,"R",3,"R",1,"R",33
156790,"R",389,"R",798,"R",49,"R",375,"R",1,"R",374,"R",214,"R",57,"R",30,"R",0,"R",30,"R",9,"R",30
156842,"A",,"A",,"A",,"R",42,"R",0,"R",42,"R",25,"R",60,"R",1,"R",0,"R",1,"R",1,"R",100
156851,"R",200,"R",446,"R",45,"R",194,"R",0,"R",194,"R",109,"R",56,"R",78,"R",0,"R",78,"R",31,"R",40
156860,"R",435,"R",865,"R",50,"R",358,"R",0,"R",358,"R",189,"R",53,"R",275,"R",0,"R",275,"R",106,"R",39
156903,"A",,"A",,"A",,"R",17,"R",0,"R",17,"R",15,"R",88,"R",4,"R",0,"R",4,"R",1,"R",25
156921,"R",1201,"R",2822,"R",43,"R",1230,"R",0,"R",1230,"R",640,"R",52,"R",1018,"R",0,"R",1018,"R",420,"R",41
156949,"A",,"A",,"A",,"R",8,"R",0,"R",8,"R",2,"R",25,"R",10,"R",0,"R",10,"R",1,"R",10
156967,"A",,"A",,"A",,"R",30,"R",0,"R",30,"R",15,"R",50,"R",0,"R",0,"R",0,"R",0,"A",
157021,"R",916,"R",1747,"R",52,"R",23,"R",0,"R",23,"R",23,"R",100,"R",14,"R",0,"R",14,"R",9,"R",64
157030,"R",18,"R",26,"R",69,"R",8,"R",0,"R",8,"R",7,"R",88,"R",0,"R",0,"R",0,"R",0,"A",
157058,"R",664,"R",850,"R",78,"R",574,"R",0,"R",574,"R",279,"R",49,"R",14,"R",0,"R",14,"R",10,"R",71
157076,"R",219,"R",323,"R",68,"R",280,"R",0,"R",280,"R",172,"R",61,"R",1,"R",0,"R",1,"R",1,"R",100
157085,"R",4079,"R",5159,"R",79,"R",3837,"R",3,"R",3834,"R",3098,"R",81,"R",28,"R",0,"R",28,"R",11,"R",39
157100,"R",191,"R",236,"R",81,"R",176,"R",0,"R",176,"R",121,"R",69,"R",0,"R",0,"R",0,"R",0,"A",
157146,"A",,"A",,"A",,"R",26,"Z",0,"R",26,"R",24,"R",92,"R",20,"Z",0,"R",20,"R",19,"R",95
157216,"R",421,"R",734,"R",57,"R",352,"R",0,"R",352,"R",185,"R",53,"R",17,"R",0,"R",17,"R",2,"R",12
157270,"R",109,"R",235,"R",46,"R",123,"R",0,"R",123,"R",89,"R",72,"R",44,"R",1,"R",43,"R",18,"R",42
157289,"R",2549,"R",3617,"R",70,"R",2527,"R",0,"R",2527,"R",1963,"R",78,"R",40,"R",0,"R",40,"R",16,"R",40
157304,"R",387,"R",782,"R",49,"R",319,"R",0,"R",319,"R",201,"R",63,"R",116,"R",0,"R",116,"R",54,"R",47
157331,"R",281,"R",529,"R",53,"R",303,"R",0,"R",303,"R",189,"R",62,"R",139,"R",1,"R",138,"R",45,"R",33
157359,"R",101,"R",455,"R",22,"R",130,"Z",0,"R",130,"R",57,"R",44,"R",10,"Z",0,"R",10,"R",6,"R",60
157377,"R",120,"R",274,"R",44,"R",183,"R",0,"R",183,"R",112,"R",61,"R",37,"R",0,"R",37,"R",25,"R",68
157386,"R",1314,"R",1974,"R",67,"R",1167,"R",1,"R",1166,"R",820,"R",70,"R",19,"R",0,"R",19,"R",10,"R",53
157395,"A",,"A",,"A",,"R",59,"R",8,"R",51,"R",27,"R",53,"Z",0,"Z",0,"Z",0,"Z",0,"A",
157401,"R",1461,"R",2152,"R",68,"R",1389,"Z",0,"R",1389,"R",1015,"R",73,"R",15,"Z",0,"R",15,"R",7,"R",47
157438,"R",177,"R",673,"R",26,"R",191,"R",0,"R",191,"R",121,"R",63,"R",228,"R",0,"R",228,"R",106,"R",46
157447,"R",2001,"R",2876,"R",70,"R",1897,"R",0,"R",1897,"R",1267,"R",67,"R",125,"R",0,"R",125,"R",54,"R",43
157456,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",10,"R",100,"R",0,"R",0,"R",0,"R",0,"A",
157465,"R",51,"R",81,"R",63,"R",24,"R",0,"R",24,"R",17,"R",71,"R",2,"R",0,"R",2,"R",1,"R",50
157483,"R",568,"R",1457,"R",39,"R",604,"R",1,"R",603,"R",411,"R",68,"R",224,"R",0,"R",224,"R",117,"R",52
157508,"A",,"A",,"A",,"R",4,"Z",0,"R",4,"R",3,"R",75,"R",3,"Z",0,"R",3,"R",3,"R",100
157535,"R",177,"R",263,"R",67,"R",233,"R",0,"R",233,"R",119,"R",51,"R",1,"R",0,"R",1,"R",1,"R",100
157553,"R",296,"R",824,"R",36,"R",392,"R",0,"R",392,"R",221,"R",56,"R",99,"R",0,"R",99,"R",32,"R",32
157599,"R",204,"R",277,"R",74,"R",305,"R",0,"R",305,"R",297,"R",97,"R",0,"R",0,"R",0,"R",0,"A",
157614,"A",,"A",,"A",,"R",30,"Z",0,"R",30,"R",18,"R",60,"R",5,"Z",0,"R",5,"R",5,"R",100
157632,"R",148,"R",212,"R",70,"R",144,"Z",0,"R",144,"R",90,"R",63,"R",2,"Z",0,"R",2,"R",0,"R",0
157650,"A",,"A",,"A",,"R",52,"Z",0,"R",52,"R",28,"R",54,"R",9,"Z",0,"R",9,"R",5,"R",56
157669,"A",,"A",,"A",,"R",30,"Z",0,"R",30,"R",13,"R",43,"Z",0,"Z",0,"Z",0,"Z",0,"A",
157678,"A",,"A",,"A",,"R",34,"Z",0,"R",34,"R",18,"R",53,"R",11,"Z",0,"R",11,"R",11,"R",100
157696,"R",102,"R",168,"R",61,"R",166,"R",0,"R",166,"R",50,"R",30,"R",0,"R",0,"R",0,"R",0,"A",
157711,"R",837,"R",1355,"R",62,"R",798,"R",0,"R",798,"R",468,"R",59,"R",167,"R",1,"R",166,"R",78,"R",47
157739,"R",292,"R",897,"R",33,"R",388,"R",1,"R",387,"R",242,"R",63,"R",140,"R",0,"R",140,"R",48,"R",34
157748,"R",180,"C",474,"C",38,"R",48,"R",0,"R",48,"R",44,"R",92,"R",14,"R",0,"R",14,"R",6,"R",43
157757,"A",,"A",,"A",,"R",104,"R",0,"R",104,"R",72,"R",69,"R",52,"R",0,"R",52,"R",18,"R",35
157766,"R",336,"R",371,"R",91,"R",347,"R",0,"R",347,"R",186,"R",54,"R",23,"R",0,"R",23,"R",20,"R",87
157793,"R",314,"R",957,"R",33,"R",274,"R",4,"R",270,"R",134,"R",50,"R",156,"R",0,"R",156,"R",75,"R",48
157809,"R",274,"R",655,"R",42,"R",247,"R",0,"R",247,"R",181,"R",73,"Z",0,"Z",0,"Z",0,"Z",0,"A",
157818,"R",317,"R",329,"R",96,"R",335,"R",0,"R",335,"R",287,"R",86,"Z",0,"Z",0,"Z",0,"Z",0,"A",
157827,"A",,"A",,"A",,"R",7,"R",0,"R",7,"R",7,"R",100,"R",6,"R",0,"R",6,"R",6,"R",100
157863,"R",243,"R",305,"R",80,"R",158,"R",0,"R",158,"R",105,"R",66,"R",2,"R",0,"R",2,"R",1,"R",50
157951,"R",3211,"R",4143,"R",78,"R",2420,"R",4,"R",2416,"R",1740,"R",72,"R",29,"R",0,"R",29,"R",14,"R",48
158088,"R",67,"R",165,"R",41,"R",61,"Z",0,"R",61,"R",28,"R",46,"R",24,"Z",0,"R",24,"R",11,"R",46
158158,"A",,"A",,"A",,"R",98,"R",13,"R",85,"R",71,"R",84,"R",24,"R",6,"R",18,"R",15,"R",83
158219,"R",18,"R",59,"R",31,"R",18,"R",3,"R",15,"R",3,"R",20,"R",12,"Z",0,"R",12,"R",4,"R",33
158237,"R",6,"R",27,"R",22,"R",10,"R",0,"R",10,"R",5,"R",50,"R",13,"R",0,"R",13,"R",4,"R",31
158282,"A",,"A",,"A",,"R",11,"R",0,"R",11,"R",9,"R",82,"R",0,"R",0,"R",0,"R",0,"A",
158307,"R",35,"R",80,"R",44,"R",60,"Z",0,"R",60,"R",35,"R",58,"R",18,"Z",0,"R",18,"R",10,"R",56
158325,"R",46,"R",46,"R",100,"R",32,"R",0,"R",32,"R",32,"R",100,"R",0,"R",0,"R",0,"R",0,"A",
158334,"R",15,"R",38,"R",39,"R",15,"Z",0,"R",15,"R",15,"R",100,"Z",0,"Z",0,"Z",0,"Z",0,"A",
158343,"A",,"A",,"A",,"R",27,"R",0,"R",27,"R",23,"R",85,"R",32,"Z",0,"R",32,"R",29,"R",91
158352,"R",132,"R",400,"R",33,"R",109,"Z",0,"R",109,"R",41,"R",38,"R",40,"Z",0,"R",40,"R",13,"R",33
158431,"R",776,"R",1744,"R",44,"R",945,"Z",0,"R",945,"R",405,"R",43,"R",182,"Z",0,"R",182,"R",63,"R",35
158440,"A",,"A",,"A",,"R",9,"Z",0,"R",9,"R",8,"R",89,"Z",0,"Z",0,"Z",0,"Z",0,"A",
158477,"R",246,"R",296,"R",83,"R",199,"R",0,"R",199,"R",145,"R",73,"R",0,"R",0,"R",0,"R",0,"A",
158538,"A",,"A",,"A",,"R",10,"Z",0,"R",10,"R",8,"R",80,"Z",0,"Z",0,"Z",0,"Z",0,"A",
158583,"R",41,"R",57,"R",72,"R",18,"Z",0,"R",18,"R",7,"R",39,"R",18,"Z",0,"R",18,"R",10,"R",56
158644,"A",,"A",,"A",,"N",65,"N",0,"N",65,"N",57,"N",88,"N",26,"N",0,"N",26,"N",0,"N",0
158662,"R",1606,"R",3879,"R",41,"R",1490,"R",0,"R",1490,"R",824,"R",55,"R",665,"R",0,"R",665,"R",266,"R",40
158723,"R",194,"C",194,"C",100,"R",196,"R",0,"R",196,"R",148,"R",76,"Z",0,"Z",0,"Z",0,"Z",0,"A",
158769,"R",59,"R",158,"R",37,"R",75,"R",0,"R",75,"R",38,"R",51,"R",21,"R",0,"R",21,"R",15,"R",71
158778,"A",,"A",,"A",,"R",43,"R",0,"R",43,"R",35,"R",81,"R",0,"R",0,"R",0,"R",0,"A",
158787,"A",,"A",,"A",,"R",38,"R",0,"R",38,"R",35,"R",92,"Z",0,"Z",0,"Z",0,"Z",0,"A",
158802,"R",173,"R",223,"R",78,"R",173,"R",0,"R",173,"R",120,"R",69,"R",2,"R",0,"R",2,"R",1,"R",50
158884,"R",81,"R",305,"R",27,"R",109,"R",0,"R",109,"R",51,"R",47,"R",37,"R",0,"R",37,"R",1,"R",3
158893,"R",14,"R",50,"R",28,"R",11,"Z",0,"R",11,"R",5,"R",45,"R",4,"Z",0,"R",4,"R",1,"R",25
158936,"R",43,"R",107,"R",40,"R",30,"Z",0,"R",30,"R",10,"R",33,"R",6,"Z",0,"R",6,"R",2,"R",33
158945,"R",125,"R",242,"R",52,"R",86,"Z",0,"R",86,"R",48,"R",56,"R",3,"Z",0,"R",3,"R",0,"R",0
159009,"R",1203,"R",1401,"R",86,"R",1184,"R",0,"R",1184,"R",694,"R",59,"R",26,"R",0,"R",26,"R",13,"R",50
159018,"R",15,"R",45,"R",33,"R",10,"R",1,"R",9,"R",4,"R",44,"R",10,"R",0,"R",10,"R",3,"R",30
159027,"A",,"A",,"A",,"R",43,"R",0,"R",43,"R",38,"R",88,"R",0,"R",0,"R",0,"R",0,"A",
159045,"R",87,"R",190,"R",46,"R",67,"Z",0,"R",67,"R",32,"R",48,"R",26,"Z",0,"R",26,"R",9,"R",35
159090,"R",8,"R",45,"R",18,"R",7,"R",0,"R",7,"R",4,"R",57,"R",2,"R",0,"R",2,"R",1,"R",50
159197,"A",,"A",,"A",,"R",286,"R",0,"R",286,"R",160,"R",56,"R",0,"R",0,"R",0,"R",0,"A",
159249,"R",3,"R",8,"R",38,"R",25,"R",0,"R",25,"R",9,"R",36,"R",9,"R",0,"R",9,"R",1,"R",11
159258,"R",29,"R",211,"R",14,"R",10,"R",0,"R",10,"R",1,"R",10,"R",21,"R",0,"R",21,"R",2,"R",10
159267,"R",45,"R",102,"R",44,"R",5,"R",0,"R",5,"R",1,"R",20,"R",52,"R",0,"R",52,"R",2,"R",4
159319,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",
159328,"A",,"A",,"A",,"R",60,"R",4,"R",56,"R",15,"R",27,"Z",0,"Z",0,"Z",0,"Z",0,"A",
159382,"R",306,"R",767,"R",40,"R",139,"R",0,"R",139,"R",70,"R",50,"R",26,"R",0,"R",26,"R",15,"R",58
159391,"R",5135,"R",6108,"R",84,"R",4588,"R",0,"R",4588,"R",3919,"R",85,"R",8,"R",0,"R",8,"R",4,"R",50
159407,"R",710,"R",1072,"R",66,"R",700,"Z",0,"R",700,"R",320,"R",46,"R",118,"Z",0,"R",118,"R",52,"R",44
159416,"R",349,"R",881,"R",40,"R",396,"R",0,"R",396,"R",240,"R",61,"R",29,"R",0,"R",29,"R",12,"R",41
159443,"R",120,"R",285,"R",42,"R",184,"R",1,"R",183,"R",80,"R",44,"R",95,"R",1,"R",94,"R",46,"R",49
159513,"A",,"A",,"A",,"R",36,"Z",0,"R",36,"R",31,"R",86,"Z",0,"Z",0,"Z",0,"Z",0,"A",
159522,"A",,"A",,"A",,"R",39,"Z",0,"R",39,"R",31,"R",79,"Z",0,"Z",0,"Z",0,"Z",0,"A",
159531,"A",,"A",,"A",,"R",36,"R",0,"R",36,"R",34,"R",94,"R",4,"R",0,"R",4,"R",4,"R",100
159568,"R",223,"R",314,"R",71,"R",247,"R",1,"R",246,"R",152,"R",62,"R",1,"R",0,"R",1,"R",0,"R",0
159601,"A",,"A",,"A",,"R",1,"R",0,"R",1,"R",1,"R",100,"R",0,"R",0,"R",0,"R",0,"A",
159647,"R",1506,"R",1929,"R",78,"R",1522,"R",0,"R",1522,"R",1096,"R",72,"R",70,"R",0,"R",70,"R",9,"R",13
159656,"R",699,"R",853,"R",82,"R",495,"R",1,"R",494,"R",363,"R",73,"R",1,"R",0,"R",1,"R",1,"R",100
159692,"R",40,"R",96,"R",42,"R",34,"Z",0,"R",34,"R",20,"R",59,"R",4,"Z",0,"R",4,"R",3,"R",75
159717,"R",1289,"R",1685,"R",76,"R",1227,"R",0,"R",1227,"R",839,"R",68,"R",41,"R",0,"R",41,"R",12,"R",29
159823,"R",75,"R",86,"R",87,"R",32,"R",0,"R",32,"R",17,"R",53,"R",6,"R",0,"R",6,"R",1,"R",17
159939,"R",1210,"R",2032,"R",60,"R",1030,"R",0,"R",1030,"R",709,"R",69,"R",55,"R",0,"R",55,"R",18,"R",33
159948,"R",42,"R",254,"R",17,"R",30,"Z",0,"R",30,"R",22,"R",73,"R",21,"Z",0,"R",21,"R",14,"R",67
159966,"R",1219,"R",1556,"R",78,"R",1101,"R",4,"R",1097,"R",739,"R",67,"R",31,"R",0,"R",31,"R",14,"R",45
159984,"R",6,"R",28,"R",21,"R",9,"Z",0,"R",9,"R",7,"R",78,"R",7,"Z",0,"R",7,"R",2,"R",29
159993,"R",1200,"R",1661,"R",72,"R",1400,"R",0,"R",1400,"R",926,"R",66,"R",32,"R",1,"R",31,"R",20,"R",65
160001,"R",33,"R",129,"R",26,"R",13,"Z",0,"R",13,"R",4,"R",31,"R",24,"Z",0,"R",24,"R",11,"R",46
160010,"R",102,"R",151,"R",68,"R",89,"Z",0,"R",89,"R",49,"R",55,"R",26,"Z",0,"R",26,"R",7,"R",27
160038,"R",1184,"R",1925,"R",62,"R",1186,"R",0,"R",1186,"R",819,"R",69,"R",45,"R",0,"R",45,"R",24,"R",53
160047,"R",53,"R",127,"R",42,"R",71,"Z",0,"R",71,"R",24,"R",34,"R",21,"Z",0,"R",21,"R",10,"R",48
160065,"R",82,"R",442,"R",19,"R",81,"R",0,"R",81,"R",27,"R",33,"R",16,"R",0,"R",16,"R",4,"R",25
160074,"R",69,"R",430,"R",16,"R",81,"R",0,"R",81,"R",57,"R",70,"R",57,"Z",0,"R",57,"R",27,"R",47
160117,"A",,"A",,"A",,"R",16,"Z",0,"R",16,"R",13,"R",81,"Z",0,"Z",0,"Z",0,"Z",0,"A",
160126,"A",,"A",,"A",,"R",3,"Z",0,"R",3,"R",3,"R",100,"Z",0,"Z",0,"Z",0,"Z",0,"A",
160135,"A",,"A",,"A",,"R",15,"Z",0,"R",15,"R",12,"R",80,"Z",0,"Z",0,"Z",0,"Z",0,"A",
160199,"A",,"A",,"A",,"R",21,"Z",0,"R",21,"R",21,"R",100,"Z",0,"Z",0,"Z",0,"Z",0,"A",
160214,"R",1,"R",7,"R",14,"R",30,"Z",0,"R",30,"R",10,"R",33,"R",20,"Z",0,"R",20,"R",1,"R",5
160311,"R",102,"R",232,"R",44,"R",99,"R",0,"R",99,"R",63,"R",64,"R",61,"R",0,"R",61,"R",22,"R",36
160320,"A",,"A",,"A",,"R",25,"Z",0,"R",25,"R",22,"R",88,"Z",0,"Z",0,"Z",0,"Z",0,"A",
160348,"A",,"A",,"A",,"R",8,"R",0,"R",8,"R",8,"R",100,"Z",0,"Z",0,"Z",0,"Z",0,"A",
160366,"R",21,"R",86,"R",24,"R",12,"R",0,"R",12,"R",11,"R",92,"R",24,"R",0,"R",24,"R",9,"R",38
160384,"R",9,"R",31,"R",29,"R",17,"R",0,"R",17,"R",11,"R",65,"R",6,"R",0,"R",6,"R",2,"R",33
160409,"R",6,"R",34,"R",18,"R",8,"Z",0,"R",8,"R",3,"R",38,"Z",0,"Z",0,"Z",0,"Z",0,"A",
160427,"R",92,"R",228,"R",40,"R",49,"Z",0,"R",49,"R",15,"R",31,"R",18,"Z",0,"R",18,"R",5,"R",28
160445,"A",,"A",,"A",,"R",36,"R",0,"R",36,"R",29,"R",81,"R",0,"R",0,"R",0,"R",0,"A",
160472,"A",,"A",,"A",,"R",63,"R",0,"R",63,"R",38,"R",60,"R",0,"R",0,"R",0,"R",0,"A",
160481,"R",181,"R",685,"R",26,"R",165,"Z",0,"R",165,"R",85,"R",52,"R",58,"Z",0,"R",58,"R",26,"R",45
160524,"A",,"A",,"A",,"R",104,"R",0,"R",104,"R",48,"R",46,"Z",0,"Z",0,"Z",0,"Z",0,"A",
160560,"R",27,"R",58,"R",47,"R",11,"Z",0,"R",11,"R",6,"R",55,"R",4,"Z",0,"R",4,"R",1,"R",25
160579,"R",264,"R",747,"R",35,"R",213,"R",3,"R",210,"R",133,"R",63,"R",171,"R",0,"R",171,"R",82,"R",48
160597,"A",,"A",,"A",,"R",85,"R",4,"R",81,"R",26,"R",32,"R",90,"R",4,"R",86,"R",55,"R",64
160612,"R",2622,"R",4325,"R",61,"R",2536,"R",2,"R",2534,"R",1622,"R",64,"R",219,"R",1,"R",218,"R",105,"R",48
160621,"R",1034,"R",1283,"R",81,"R",1125,"R",0,"R",1125,"R",768,"R",68,"R",4,"R",0,"R",4,"R",2,"R",50
160630,"R",273,"R",639,"R",43,"R",279,"R",0,"R",279,"R",121,"R",43,"R",44,"R",0,"R",44,"R",20,"R",45
160649,"R",360,"R",715,"R",50,"R",354,"R",0,"R",354,"R",164,"R",46,"R",18,"R",0,"R",18,"R",7,"R",39
160658,"R",2581,"R",3272,"R",79,"R",2710,"R",0,"R",2710,"R",2001,"R",74,"R",53,"R",0,"R",53,"R",24,"R",45
160667,"R",57,"R",184,"R",31,"R",57,"Z",0,"R",57,"R",36,"R",63,"R",55,"Z",0,"R",55,"R",15,"R",27
160676,"R",81,"R",111,"R",73,"R",47,"Z",0,"R",47,"R",22,"R",47,"R",10,"Z",0,"R",10,"R",4,"R",40
160685,"R",13,"R",69,"R",19,"R",36,"Z",0,"R",36,"R",14,"R",39,"R",29,"Z",0,"R",29,"R",13,"R",45
160694,"R",19,"R",48,"R",40,"R",29,"R",0,"R",29,"R",14,"R",48,"R",6,"R",1,"R",5,"R",2,"R",40
160719,"R",49,"R",123,"R",40,"R",38,"R",0,"R",38,"R",16,"R",42,"R",25,"R",0,"R",25,"R",9,"R",36
160755,"R",1560,"R",1711,"R",91,"R",1324,"R",1,"R",1323,"R",1159,"R",88,"R",0,"R",0,"R",0,"R",0,"A",
160816,"R",14,"R",28,"R",50,"R",14,"Z",0,"R",14,"R",7,"R",50,"R",2,"Z",0,"R",2,"R",1,"R",50
160843,"R",12,"R",47,"R",26,"R",21,"Z",0,"R",21,"R",8,"R",38,"R",17,"Z",0,"R",17,"R",4,"R",24
160870,"R",19,"R",51,"R",37,"R",10,"R",0,"R",10,"R",3,"R",30,"R",5,"R",0,"R",5,"R",2,"R",40
160904,"R",773,"R",895,"R",86,"R",663,"Z",0,"R",663,"R",486,"R",73,"R",1,"Z",0,"R",1,"R",1,"R",100
160913,"R",29,"R",461,"R",6,"R",30,"R",0,"R",30,"R",13,"R",43,"R",19,"Z",0,"R",19,"R",5,"R",26
160940,"R",158,"R",434,"R",36,"R",173,"R",0,"R",173,"R",102,"R",59,"R",83,"R",0,"R",83,"R",28,"R",34
160959,"R",69,"R",88,"R",78,"R",84,"R",0,"R",84,"R",69,"R",82,"R",0,"Z",0,"R",0,"Z",0,"A",
160977,"R",521,"R",541,"R",96,"R",442,"R",0,"R",442,"R",425,"R",96,"R",0,"R",0,"R",0,"R",0,"A",
160995,"A",,"A",,"A",,"R",60,"R",0,"R",60,"R",34,"R",57,"R",1,"R",0,"R",1,"R",0,"R",0
161004,"R",488,"R",496,"R",98,"R",476,"R",1,"R",475,"R",449,"R",95,"R",0,"R",0,"R",0,"R",0,"A",
161022,"R",0,"R",89,"R",0,"R",2,"R",0,"R",2,"R",1,"R",50,"R",0,"R",0,"R",0,"R",0,"A",
161059,"R",13,"R",13,"R",100,"R",13,"R",0,"R",13,"R",13,"R",100,"Z",0,"Z",0,"Z",0,"Z",0,"A",
161077,"R",413,"R",1075,"R",38,"R",443,"R",0,"R",443,"R",220,"R",50,"R",225,"R",0,"R",225,"R",118,"R",52
161086,"R",482,"R",495,"R",97,"R",467,"R",0,"R",467,"R",445,"R",95,"R",0,"R",0,"R",0,"R",0,"A",
161138,"R",369,"R",884,"R",42,"R",389,"Z",0,"R",389,"R",217,"R",56,"R",67,"Z",0,"R",67,"R",30,"R",45
161165,"R",508,"R",781,"R",65,"R",461,"R",0,"R",461,"R",324,"R",70,"R",8,"R",0,"R",8,"R",3,"R",38
161192,"R",202,"R",967,"R",21,"R",166,"Z",0,"R",166,"R",111,"R",67,"R",108,"Z",0,"R",108,"R",47,"R",44
161208,"R",24,"R",24,"R",100,"R",16,"R",0,"R",16,"R",13,"R",81,"R",0,"R",0,"R",0,"R",0,"A",
161217,"R",319,"R",1178,"R",27,"R",136,"Z",0,"R",136,"R",75,"R",55,"R",80,"Z",0,"R",80,"R",28,"R",35
161226,"R",512,"R",619,"R",83,"R",479,"R",0,"R",479,"R",350,"R",73,"R",3,"R",0,"R",3,"R",1,"R",33
161235,"R",111,"R",214,"R",52,"R",110,"R",0,"R",110,"R",72,"R",65,"R",3,"R",0,"R",3,"R",2,"R",67
161244,"R",105,"R",173,"R",61,"R",110,"Z",0,"R",110,"R",82,"R",75,"R",2,"Z",0,"R",2,"R",1,"R",50
161253,"R",2002,"R",2547,"R",79,"R",1817,"R",0,"R",1817,"R",1388,"R",76,"R",76,"R",0,"R",76,"R",49,"R",64
161299,"R",234,"R",243,"R",96,"R",250,"R",2,"R",248,"R",233,"R",94,"Z",0,"Z",0,"Z",0,"Z",0,"A",
161341,"R",186,"R",300,"R",62,"R",207,"Z",0,"R",207,"R",120,"R",58,"R",0,"Z",0,"R",0,"Z",0,"A",
161457,"R",560,"R",975,"R",57,"R",558,"R",0,"R",558,"R",429,"R",77,"Z",0,"Z",0,"Z",0,"Z",0,"A",
