unitid,"xbarevct",barevct,"xbaexclu",baexclu,"xbaac150",baac150,"xbanc100",banc100,"xbagr100",bagr100,"xbanc150",banc150,"xbagr150",bagr150,"xbaaexcl",baaexcl,"xbaac200",baac200,"xbanc20a",banc200a,"xbanc200",banc200,"xbagr200",bagr200,"xl4revct",l4revct,"xl4exclu",l4exclu,"xl4ac150",l4ac150,"xl4nc100",l4nc100,"xl4gr100",l4gr100,"xl4nc150",l4nc150,"xl4gr150",l4gr150,"xl4aexcl",l4aexcl,"xl4ac200",l4ac200,"xl4nc20a",l4nc200a,"xl4nc200",l4nc200,"xl4gr200",l4gr200
111638,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",292,"R",0,"R",292,"R",255,"R",87,"R",255,"R",87,"R",0,"R",292,"R",0,"R",255,"R",87
111708,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",137,"R",0,"R",137,"R",113,"R",82,"R",113,"R",82,"R",0,"R",137,"R",0,"R",113,"R",82
111717,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",285,"R",0,"R",285,"R",247,"R",87,"R",247,"R",87,"R",0,"R",285,"R",0,"R",247,"R",87
111726,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",354,"R",0,"R",354,"R",316,"R",89,"R",316,"R",89,"R",0,"R",354,"R",0,"R",316,"R",89
111744,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",86,"R",0,"R",86,"R",60,"R",70,"R",60,"R",70,"R",0,"R",86,"R",0,"R",60,"R",70
111762,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",166,"R",0,"R",166,"R",121,"R",73,"R",121,"R",73,"R",0,"R",166,"R",0,"R",121,"R",73
111771,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",109,"R",0,"R",109,"R",96,"R",88,"R",96,"R",88,"R",0,"R",109,"R",0,"R",96,"R",88
111799,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",43,"R",0,"R",43,"R",38,"R",88,"R",38,"R",88,"R",0,"R",43,"R",0,"R",38,"R",88
111887,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1363,"R",0,"R",1363,"R",61,"R",4,"R",253,"R",19,"Z",0,"R",1363,"R",103,"R",356,"R",26
111896,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",285,"R",0,"R",285,"R",25,"R",9,"R",53,"R",19,"Z",0,"R",285,"R",12,"R",65,"R",23
111920,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",879,"R",0,"R",879,"R",61,"R",7,"R",169,"R",19,"Z",0,"R",879,"R",78,"R",247,"R",28
111939,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1199,"R",0,"R",1199,"R",65,"R",5,"R",219,"R",18,"Z",0,"R",1199,"R",92,"R",311,"R",26
111948,"R",632,"R",6,"R",626,"R",297,"R",47,"R",404,"R",65,"R",0,"R",626,"R",18,"R",422,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
111966,"R",47,"R",0,"R",47,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",47,"R",47,"R",47,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
112075,"R",308,"R",0,"R",308,"R",150,"R",49,"R",181,"R",59,"R",0,"R",308,"R",5,"R",186,"R",60,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
112084,"R",129,"R",2,"R",127,"R",7,"R",6,"R",65,"R",51,"R",0,"R",127,"R",1,"R",66,"R",52,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
112172,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1000,"R",0,"R",1000,"R",108,"R",11,"R",263,"R",26,"R",1,"R",999,"R",68,"R",331,"R",33
112190,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1320,"R",0,"R",1320,"R",134,"R",10,"R",365,"R",28,"Z",0,"R",1320,"R",108,"R",473,"R",36
112260,"R",262,"R",1,"R",261,"R",212,"R",81,"R",229,"R",88,"Z",0,"R",261,"R",1,"R",230,"R",88,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
112288,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",502,"R",0,"R",502,"R",158,"R",31,"R",400,"R",80,"R",0,"R",502,"R",4,"R",404,"R",80
112312,"R",2,"R",0,"R",2,"R",2,"R",100,"R",2,"R",100,"R",0,"R",2,"R",0,"R",2,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
112367,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",488,"R",0,"R",488,"R",0,"R",0,"R",137,"R",28,"R",0,"R",488,"R",148,"R",285,"R",58
112385,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",52,"R",0,"R",52,"R",7,"R",13,"R",11,"R",21,"Z",0,"R",52,"R",1,"R",12,"R",23
112394,"R",35,"R",0,"R",35,"R",9,"R",26,"R",16,"R",46,"R",0,"R",35,"R",2,"R",18,"R",51,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
112455,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",59,"R",3,"R",56,"R",6,"R",11,"R",30,"R",54,"R",1,"R",55,"R",3,"R",33,"R",60
112516,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",211,"R",0,"R",211,"R",118,"R",56,"R",133,"R",63,"R",0,"R",211,"R",0,"R",133,"R",63
112561,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",226,"R",0,"R",226,"R",28,"R",12,"R",54,"R",24,"Z",0,"R",226,"R",15,"R",69,"R",31
112570,"R",2,"R",0,"R",2,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
112686,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",434,"R",0,"R",434,"R",27,"R",6,"R",40,"R",9,"Z",0,"R",434,"R",11,"R",51,"R",12
112783,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",301,"R",1,"R",300,"R",204,"R",68,"R",204,"R",68,"R",0,"R",300,"R",0,"R",204,"R",68
112826,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",300,"R",0,"R",300,"R",22,"R",7,"R",54,"R",18,"Z",0,"R",300,"R",17,"R",71,"R",24
113096,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",762,"R",0,"R",762,"R",47,"R",6,"R",147,"R",19,"Z",0,"R",762,"R",48,"R",195,"R",26
113111,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",448,"R",0,"R",448,"R",38,"R",8,"R",88,"R",20,"Z",0,"R",448,"R",25,"R",113,"R",25
113193,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",962,"R",0,"R",962,"R",110,"R",11,"R",301,"R",31,"Z",0,"R",962,"R",86,"R",387,"R",40
113218,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",467,"R",0,"R",467,"R",31,"R",7,"R",90,"R",19,"Z",0,"R",467,"R",39,"R",129,"R",28
113227,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",233,"R",0,"R",233,"R",115,"R",49,"R",200,"R",86,"R",0,"R",233,"R",0,"R",200,"R",86
113236,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1006,"R",0,"R",1006,"R",84,"R",8,"R",237,"R",24,"Z",0,"R",1006,"R",95,"R",332,"R",33
113333,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1549,"R",0,"R",1549,"R",638,"R",41,"R",867,"R",56,"Z",0,"R",1549,"R",73,"R",940,"R",61
113449,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",151,"R",3,"R",148,"R",29,"R",20,"R",47,"R",32,"R",0,"R",148,"R",101,"R",148,"R",100
113573,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",668,"R",0,"R",668,"R",53,"R",8,"R",168,"R",25,"Z",0,"R",668,"R",42,"R",210,"R",31
113582,"R",16,"R",0,"R",16,"Z",0,"R",0,"R",13,"R",81,"R",0,"R",16,"R",3,"R",16,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
113607,"R",2073,"R",15,"R",2058,"R",834,"R",41,"R",869,"R",42,"R",0,"R",2058,"R",11,"R",880,"R",43,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
113634,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1273,"R",0,"R",1273,"R",150,"R",12,"R",387,"R",30,"Z",0,"R",1273,"R",85,"R",472,"R",37
