UNITID,XBAREVCT,BAREVCT,XBAEXCLU,BAEXCLU,XBAAC150,BAAC150,XBANC100,BANC100,XBAGR100,BAGR100,XBANC150,BANC150,XBAGR150,BAGR150,XBAAEXCL,BAAEXCL,XBAAC200,BAAC200,XBANC20A,BANC200A,XBANC200,BANC200,XBAGR200,BAGR200,XL4REVCT,L4REVCT,XL4EXCLU,L4EXCLU,XL4AC150,L4AC150,XL4NC100,L4NC100,XL4GR100,L4GR100,XL4NC150,L4NC150,XL4GR150,L4GR150,XL4AEXCL,L4AEXCL,XL4AC200,L4AC200,XL4NC20A,L4NC200A,XL4NC200,L4NC200,XL4GR200,L4GR200 
167899,"R",585,"R",0,"R",585,"R",296,"R",51,"R",384,"R",66,"R",0,"R",585,"R",0,"R",384,"R",66,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
167905,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",843,"R",0,"R",843,"R",77,"R",9,"R",174,"R",21,"Z",0,"R",843,"R",59,"R",233,"R",28
167987,"R",1701,"R",2,"R",1699,"R",452,"R",27,"R",779,"R",46,"R",0,"R",1699,"R",49,"R",828,"R",49,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
167996,"R",566,"R",0,"R",566,"R",448,"R",79,"R",463,"R",82,"R",0,"R",566,"R",3,"R",466,"R",82,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
168005,"R",787,"R",0,"R",787,"R",307,"R",39,"R",432,"R",55,"R",0,"R",787,"R",14,"R",446,"R",57,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
168032,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",50,"R",0,"R",50,"R",0,"R",0,"R",27,"R",54,"R",0,"R",50,"R",0,"R",27,"R",54
168148,"R",1278,"R",2,"R",1276,"R",1093,"R",86,"R",1171,"R",92,"R",0,"R",1276,"R",8,"R",1179,"R",92,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
168218,"R",593,"R",0,"R",593,"Z",0,"R",0,"R",537,"R",91,"R",0,"R",593,"R",3,"R",540,"R",91,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
168227,"R",782,"R",0,"R",782,"R",314,"R",40,"R",420,"R",54,"R",0,"R",782,"R",12,"R",432,"R",55,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
168254,"R",653,"R",3,"R",650,"R",298,"R",46,"R",371,"R",57,"R",0,"R",650,"R",4,"R",375,"R",58,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
168263,"R",918,"R",4,"R",914,"R",381,"R",42,"R",536,"R",59,"R",0,"R",914,"R",10,"R",546,"R",60,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
168281,"R",411,"R",0,"R",411,"R",316,"R",77,"R",333,"R",81,"Z",0,"R",411,"R",4,"R",337,"R",82,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
168290,"R",136,"R",0,"R",136,"R",74,"R",54,"R",82,"R",60,"Z",0,"R",136,"R",1,"R",83,"R",61,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
168342,"R",539,"R",0,"R",539,"R",492,"R",91,"R",516,"R",96,"Z",0,"R",539,"R",3,"R",519,"R",96,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
168421,"R",714,"R",0,"R",714,"R",496,"R",69,"R",567,"R",79,"Z",0,"R",714,"R",9,"R",576,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
168430,"R",507,"R",0,"R",507,"R",125,"R",25,"R",241,"R",48,"R",0,"R",507,"R",10,"R",251,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
168519,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",2,"R",20,"R",8,"R",80,"R",0,"R",10,"R",1,"R",9,"R",90
168528,"R",303,"R",0,"R",303,"R",105,"R",35,"R",151,"R",50,"R",0,"R",303,"R",3,"R",154,"R",51,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
168546,"R",525,"R",0,"R",525,"R",330,"R",63,"R",381,"R",73,"R",0,"R",525,"R",6,"R",387,"R",74,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
168555,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",56,"R",0,"R",56,"R",0,"R",0,"R",28,"R",50,"R",0,"R",56,"R",3,"R",31,"R",55
168573,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",484,"R",0,"R",484,"R",291,"R",60,"R",365,"R",75,"R",0,"R",484,"R",0,"R",365,"R",75
168591,"R",335,"R",0,"R",335,"R",190,"R",57,"R",234,"R",70,"R",0,"R",335,"R",1,"R",235,"R",70,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
168607,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",258,"R",0,"R",258,"R",54,"R",21,"R",80,"R",31,"Z",0,"R",258,"R",7,"R",87,"R",34
168740,"R",264,"R",0,"R",264,"R",81,"R",31,"R",150,"R",57,"R",1,"R",263,"R",13,"R",163,"R",62,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
168786,"R",346,"R",0,"R",346,"R",85,"R",25,"R",171,"R",49,"Z",0,"R",346,"R",2,"R",173,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
168838,"R",57,"R",0,"R",57,"R",1,"R",2,"R",7,"R",12,"R",0,"R",57,"R",2,"R",9,"R",16,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
168847,"R",98,"R",0,"R",98,"R",5,"R",5,"R",11,"R",11,"R",0,"R",98,"R",4,"R",15,"R",15,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
168883,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",431,"R",1,"R",430,"R",43,"R",10,"R",92,"R",21,"R",0,"R",430,"R",30,"R",122,"R",28
168892,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",68,"R",0,"R",68,"R",35,"R",51,"R",49,"R",72,"R",0,"R",68,"R",0,"R",49,"R",72
169080,"R",1046,"R",1,"R",1045,"R",586,"R",56,"R",789,"R",76,"R",0,"R",1045,"R",8,"R",797,"R",76,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
169187,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",41,"R",0,"R",41,"R",38,"R",93,"R",38,"R",93,"R",0,"R",41,"R",1,"R",39,"R",95
169248,"R",3552,"R",0,"R",3552,"R",739,"R",21,"R",2041,"R",57,"R",0,"R",3552,"R",129,"R",2170,"R",61,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
169275,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",401,"R",1,"R",400,"R",28,"R",7,"R",51,"R",13,"R",0,"R",400,"R",25,"R",76,"R",19
169284,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",265,"R",0,"R",265,"R",1,"R",0,"R",176,"R",66,"R",0,"R",265,"R",0,"R",176,"R",66
169327,"R",17,"R",0,"R",17,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",17,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
169363,"R",97,"R",0,"R",97,"R",27,"R",28,"R",45,"R",46,"R",0,"R",97,"R",1,"R",46,"R",47,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
169442,"R",184,"R",0,"R",184,"R",52,"R",28,"R",103,"R",56,"R",0,"R",184,"R",2,"R",105,"R",57,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
169479,"R",318,"R",0,"R",318,"R",20,"R",6,"R",38,"R",12,"R",0,"R",318,"R",8,"R",46,"R",14,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
169503,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",110,"R",0,"R",110,"R",10,"R",9,"R",79,"R",72,"R",0,"R",110,"R",1,"R",80,"R",73
169521,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",979,"R",0,"R",979,"R",57,"R",6,"R",189,"R",19,"R",0,"R",979,"R",45,"R",234,"R",24
169567,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",75,"R",0,"R",75,"R",5,"R",7,"R",33,"R",44,"R",0,"R",75,"R",1,"R",34,"R",45
169576,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",24,"R",0,"R",24,"R",11,"R",46,"R",13,"R",54,"R",0,"R",24,"R",0,"R",13,"R",54
169655,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",118,"R",0,"R",118,"R",47,"R",40,"R",69,"R",58,"R",0,"R",118,"R",0,"R",69,"R",58
169716,"R",356,"R",0,"R",356,"R",113,"R",32,"R",195,"R",55,"R",0,"R",356,"R",6,"R",201,"R",56,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
169734,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",14,"R",0,"R",14,"R",7,"R",50,"R",8,"R",57,"R",0,"R",14,"R",0,"R",8,"R",57
169761,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15,"R",0,"R",15,"R",6,"R",40,"R",8,"R",53,"R",0,"R",15,"R",0,"R",8,"R",53
169798,"R",2601,"R",0,"R",2601,"R",272,"R",10,"R",928,"R",36,"R",0,"R",2601,"R",184,"R",1112,"R",43,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
169910,"R",658,"R",1,"R",657,"R",138,"R",21,"R",285,"R",43,"R",0,"R",657,"R",22,"R",307,"R",47,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
169947,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",44,"R",0,"R",44,"R",9,"R",20,"R",26,"R",59,"R",0,"R",44,"R",2,"R",28,"R",64
169974,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",155,"R",0,"R",155,"R",17,"R",11,"R",17,"R",11,"Z",0,"R",155,"R",4,"R",21,"R",14
169983,"R",435,"R",4,"R",431,"R",30,"R",7,"R",276,"R",64,"R",0,"R",431,"R",10,"R",286,"R",66,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
169992,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",234,"R",0,"R",234,"R",60,"R",26,"R",103,"R",44,"R",0,"R",234,"R",3,"R",106,"R",45
170000,"R",31,"R",1,"R",30,"R",6,"R",20,"R",10,"R",33,"R",0,"R",30,"R",1,"R",11,"R",37,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
170037,"R",274,"R",0,"R",274,"R",80,"R",29,"R",143,"R",52,"R",0,"R",274,"R",10,"R",153,"R",56,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
170046,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",927,"R",0,"R",927,"R",547,"R",59,"R",631,"R",68,"R",0,"R",927,"R",0,"R",631,"R",68
170055,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2079,"R",2,"R",2077,"R",314,"R",15,"R",314,"R",15,"R",1,"R",2076,"R",79,"R",393,"R",19
170082,"R",2870,"R",2,"R",2868,"R",634,"R",22,"R",1607,"R",56,"R",0,"R",2868,"R",100,"R",1707,"R",60,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
170091,"R",36,"R",0,"R",36,"R",5,"R",14,"R",13,"R",36,"R",0,"R",36,"R",2,"R",15,"R",42,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
170240,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1426,"R",0,"R",1426,"R",44,"R",3,"R",114,"R",8,"R",0,"R",1426,"R",66,"R",180,"R",13
170301,"R",725,"R",0,"R",725,"R",457,"R",63,"R",530,"R",73,"R",0,"R",725,"R",0,"R",530,"R",73,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
170444,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",738,"R",0,"R",738,"R",34,"R",5,"R",77,"R",10,"Z",0,"R",738,"R",36,"R",113,"R",15
170514,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",6,"R",60,"R",9,"R",90,"R",0,"R",10,"R",0,"R",9,"R",90
170532,"R",337,"R",2,"R",335,"R",239,"R",71,"R",254,"R",76,"R",0,"R",335,"R",0,"R",254,"R",76,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
170541,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1249,"R",0,"R",1249,"R",33,"R",3,"R",130,"R",10,"Z",0,"R",1249,"R",58,"R",188,"R",15
170550,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",590,"R",0,"R",590,"R",38,"R",6,"R",106,"R",18,"R",0,"R",590,"R",22,"R",128,"R",22
170587,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",150,"R",0,"R",150,"R",7,"R",5,"R",25,"R",17,"R",0,"R",150,"R",9,"R",34,"R",23
170611,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",154,"R",0,"R",154,"R",123,"R",80,"R",123,"R",80,"R",0,"R",154,"R",0,"R",123,"R",80
170620,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",468,"R",0,"R",468,"R",31,"R",7,"R",58,"R",12,"R",0,"R",468,"R",27,"R",85,"R",18
170639,"R",426,"R",0,"R",426,"R",53,"R",12,"R",163,"R",38,"Z",0,"R",426,"R",18,"R",181,"R",42,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
170657,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1245,"R",0,"R",1245,"R",174,"R",14,"R",278,"R",22,"R",0,"R",1245,"R",32,"R",310,"R",25
170675,"R",342,"R",0,"R",342,"R",72,"R",21,"R",154,"R",45,"R",0,"R",342,"R",6,"R",160,"R",47,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
170736,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",93,"R",0,"R",93,"R",10,"R",11,"R",59,"R",63,"R",0,"R",93,"R",6,"R",65,"R",70
170790,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1015,"R",0,"R",1015,"R",48,"R",5,"R",139,"R",14,"R",0,"R",1015,"R",78,"R",217,"R",21
170806,"R",188,"R",0,"R",188,"R",69,"R",37,"R",84,"R",45,"Z",0,"R",188,"R",8,"R",92,"R",49,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
170842,"R",46,"R",0,"R",46,"R",1,"R",2,"R",8,"R",17,"R",0,"R",46,"R",0,"R",8,"R",17,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
170967,"R",109,"R",0,"R",109,"Z",0,"R",0,"R",42,"R",39,"R",0,"R",109,"R",0,"R",42,"R",39,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
170976,"R",5180,"R",0,"R",5180,"R",3641,"R",70,"R",4560,"R",88,"R",0,"R",5180,"R",73,"R",4633,"R",89,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
171012,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",66,"R",0,"R",66,"R",7,"R",11,"R",12,"R",18,"R",0,"R",66,"R",0,"R",12,"R",18
171100,"R",6715,"R",4,"R",6711,"R",3127,"R",47,"R",5060,"R",75,"Z",0,"R",6711,"R",180,"R",5240,"R",78,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
171128,"R",1166,"R",3,"R",1163,"R",306,"R",26,"R",751,"R",65,"R",0,"R",1163,"R",30,"R",781,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
171137,"R",735,"R",0,"R",735,"R",105,"R",14,"R",393,"R",53,"Z",0,"R",735,"R",37,"R",430,"R",59,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
171146,"R",467,"R",0,"R",467,"R",52,"R",11,"R",165,"R",35,"Z",0,"R",467,"R",35,"R",200,"R",43,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
171155,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",464,"R",0,"R",464,"R",15,"R",3,"R",15,"R",3,"R",0,"R",464,"R",75,"R",90,"R",19
171225,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",325,"R",0,"R",325,"R",19,"R",6,"R",108,"R",33,"R",0,"R",325,"R",23,"R",131,"R",40
171234,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",232,"R",0,"R",232,"R",38,"R",16,"R",50,"R",22,"R",0,"R",232,"R",15,"R",65,"R",28
171261,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",111,"R",0,"R",111,"R",0,"R",0,"R",85,"R",77,"R",0,"R",111,"R",0,"R",85,"R",77
171298,"R",51,"R",1,"R",50,"R",1,"R",2,"R",5,"R",10,"Z",0,"R",50,"R",1,"R",6,"R",12,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
171304,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",637,"R",0,"R",637,"R",48,"R",8,"R",81,"R",13,"R",0,"R",637,"R",19,"R",100,"R",16
171313,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",805,"R",0,"R",805,"R",459,"R",57,"R",522,"R",65,"R",0,"R",805,"R",0,"R",522,"R",65
171322,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1335,"R",0,"R",1335,"R",734,"R",55,"R",872,"R",65,"R",0,"R",1335,"R",0,"R",872,"R",65
171395,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",210,"R",0,"R",210,"R",19,"R",9,"R",28,"R",13,"R",0,"R",210,"R",8,"R",36,"R",17
171456,"R",1285,"R",1,"R",1284,"R",200,"R",16,"R",612,"R",48,"R",1,"R",1283,"R",37,"R",649,"R",51,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
171465,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7,"R",0,"R",7,"R",1,"R",14,"R",6,"R",86,"R",0,"R",7,"R",0,"R",6,"R",86
171483,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",656,"R",0,"R",656,"R",41,"R",6,"R",95,"R",14,"Z",0,"R",656,"R",40,"R",135,"R",21
171492,"R",489,"R",1,"R",488,"R",150,"R",31,"R",226,"R",46,"R",0,"R",488,"R",22,"R",248,"R",51,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
171535,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1028,"R",0,"R",1028,"R",41,"R",4,"R",138,"R",13,"R",0,"R",1028,"R",47,"R",185,"R",18
171571,"R",1785,"R",0,"R",1785,"R",256,"R",14,"R",780,"R",44,"Z",0,"R",1785,"R",93,"R",873,"R",49,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
171599,"R",236,"R",0,"R",236,"R",82,"R",35,"R",86,"R",36,"R",0,"R",236,"R",4,"R",90,"R",38,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
171775,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",66,"R",0,"R",66,"R",12,"R",18,"R",24,"R",36,"R",0,"R",66,"R",3,"R",27,"R",41
171881,"R",54,"R",0,"R",54,"R",22,"R",41,"R",26,"R",48,"R",1,"R",53,"R",0,"R",26,"R",49,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
171988,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",77,"R",0,"R",77,"R",58,"R",75,"R",58,"R",75,"R",0,"R",77,"R",0,"R",58,"R",75
171997,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",66,"R",0,"R",66,"R",49,"R",74,"R",49,"R",74,"R",0,"R",66,"R",0,"R",49,"R",74
172015,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",111,"R",0,"R",111,"R",81,"R",73,"R",81,"R",73,"R",0,"R",111,"R",0,"R",81,"R",73
172033,"R",2,"R",0,"R",2,"R",1,"R",50,"R",1,"R",50,"R",0,"R",2,"R",0,"R",1,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
172051,"R",1111,"R",2,"R",1109,"R",97,"R",9,"R",416,"R",38,"R",0,"R",1109,"R",63,"R",479,"R",43,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
172200,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",890,"R",0,"R",890,"R",44,"R",5,"R",187,"R",21,"R",0,"R",890,"R",54,"R",241,"R",27
172264,"R",227,"R",0,"R",227,"R",29,"R",13,"R",78,"R",34,"Z",0,"R",227,"R",13,"R",91,"R",40,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
172291,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",647,"R",0,"R",647,"R",45,"R",7,"R",109,"R",17,"R",1,"R",646,"R",10,"R",119,"R",18
172307,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",301,"R",0,"R",301,"R",20,"R",7,"R",44,"R",15,"R",0,"R",301,"R",27,"R",71,"R",24
172325,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",632,"R",0,"R",632,"R",459,"R",73,"R",521,"R",82,"R",0,"R",632,"R",53,"R",574,"R",91
172334,"R",297,"R",0,"R",297,"R",110,"R",37,"R",172,"R",58,"R",0,"R",297,"R",7,"R",179,"R",60,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
172422,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",69,"R",0,"R",69,"R",64,"R",93,"R",64,"R",93,"R",0,"R",69,"R",0,"R",64,"R",93
172440,"R",51,"R",0,"R",51,"R",3,"R",6,"R",15,"R",29,"R",0,"R",51,"R",1,"R",16,"R",31,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
172495,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8,"R",0,"R",8,"R",0,"R",0,"R",8,"R",100,"R",0,"R",8,"R",0,"R",8,"R",100
172556,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",64,"R",4,"R",60,"R",5,"R",8,"R",12,"R",20,"R",0,"R",60,"R",2,"R",14,"R",23
172574,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",82,"R",8,"R",74,"R",17,"R",23,"R",28,"R",38,"R",0,"R",74,"R",3,"R",31,"R",42
172583,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",88,"R",5,"R",83,"R",14,"R",17,"R",16,"R",19,"R",0,"R",83,"R",1,"R",17,"R",20
172617,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",866,"R",0,"R",866,"R",38,"R",4,"R",111,"R",13,"R",0,"R",866,"R",57,"R",168,"R",19
172635,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1987,"R",0,"R",1987,"R",79,"R",4,"R",138,"R",7,"R",0,"R",1987,"R",40,"R",178,"R",9
172644,"R",1945,"R",0,"R",1945,"R",199,"R",10,"R",653,"R",34,"R",0,"R",1945,"R",154,"R",807,"R",41,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.
172671,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",141,"R",0,"R",141,"R",6,"R",4,"R",22,"R",16,"R",0,"R",141,"R",3,"R",25,"R",18
