UNITID,XBAREVCT,BAREVCT,XBAEXCLU,BAEXCLU,XBAAC150,BAAC150,XBANC100,BANC100,XBAGR100,BAGR100,XBANC150,BANC150,XBAGR150,BAGR150,XBAAEXCL,BAAEXCL,XBAAC200,BAAC200,XBANC20A,BANC200A,XBANC200,BANC200,XBAGR200,BAGR200,XL4REVCT,L4REVCT,XL4EXCLU,L4EXCLU,XL4AC150,L4AC150,XL4NC100,L4NC100,XL4GR100,L4GR100,XL4NC150,L4NC150,XL4GR150,L4GR150,XL4AEXCL,L4AEXCL,XL4AC200,L4AC200,XL4NC20A,L4NC200A,XL4NC200,L4NC200,XL4GR200,L4GR200 
124681,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3857,"R",7,"R",3850,"R",2075,"R",54,"R",2601,"R",68,"R",0,"R",3850,"R",0,"R",2601,"R",68
124706,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",793,"R",0,"R",793,"R",465,"R",59,"R",553,"R",70,"R",0,"R",793,"R",0,"R",553,"R",70
124779,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",27,"R",0,"R",27,"R",26,"R",96,"R",27,"R",100,"R",0,"R",27,"R",0,"R",27,"R",100
124937,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",537,"R",0,"R",537,"R",332,"R",62,"R",440,"R",82,"R",0,"R",537,"R",2,"R",442,"R",82
125028,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1358,"R",0,"R",1358,"R",176,"R",13,"R",362,"R",27,"R",0,"R",1358,"R",102,"R",464,"R",34
125082,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",131,"R",0,"R",131,"R",111,"R",85,"R",111,"R",85,"R",0,"R",131,"R",2,"R",113,"R",86
125091,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1120,"R",0,"R",1120,"R",103,"R",9,"R",238,"R",21,"R",0,"R",1120,"R",82,"R",320,"R",29
125170,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",224,"R",0,"R",224,"R",7,"R",3,"R",32,"R",14,"R",0,"R",224,"R",14,"R",46,"R",21
125301,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1525,"R",0,"R",1525,"Z",0,"R",0,"R",872,"R",57,"Z",0,"R",1525,"R",364,"R",1236,"R",81
125462,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",669,"R",0,"R",669,"R",40,"R",6,"R",120,"R",18,"R",0,"R",669,"R",44,"R",164,"R",25
125471,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",569,"R",0,"R",569,"R",24,"R",4,"R",49,"R",9,"R",0,"R",569,"R",27,"R",76,"R",13
125499,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",859,"R",0,"R",859,"R",92,"R",11,"R",208,"R",24,"R",0,"R",859,"R",63,"R",271,"R",32
125532,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",913,"R",0,"R",913,"R",366,"R",40,"R",574,"R",63,"R",0,"R",913,"R",0,"R",574,"R",63
125727,"R",368,"R",2,"R",366,"R",238,"R",65,"R",254,"R",69,"R",1,"R",365,"R",1,"R",255,"R",70,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
125763,"R",344,"R",0,"R",344,"R",180,"R",52,"R",200,"R",58,"R",0,"R",344,"R",5,"R",205,"R",60,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
125897,"R",114,"R",0,"R",114,"R",29,"R",25,"R",56,"R",49,"Z",0,"R",114,"R",5,"R",61,"R",54,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
126076,"R",42,"R",0,"R",42,"R",8,"R",19,"R",8,"R",19,"R",0,"R",42,"R",0,"R",8,"R",19,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
126119,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1013,"R",0,"R",1013,"R",120,"R",12,"R",239,"R",24,"R",0,"R",1013,"R",57,"R",296,"R",29
126164,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",43,"R",0,"R",43,"R",28,"R",65,"R",28,"R",65,"R",0,"R",43,"R",0,"R",28,"R",65
126182,"R",450,"R",0,"R",450,"R",68,"R",15,"R",144,"R",32,"R",0,"R",450,"R",12,"R",156,"R",35,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
126207,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",152,"R",0,"R",152,"R",60,"R",39,"R",66,"R",43,"R",0,"R",152,"R",6,"R",72,"R",47
126289,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",384,"R",0,"R",384,"R",34,"R",9,"R",55,"R",14,"R",0,"R",384,"R",23,"R",78,"R",20
126359,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",171,"R",0,"R",171,"R",91,"R",53,"R",112,"R",66,"R",0,"R",171,"R",4,"R",116,"R",68
126401,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",121,"R",1,"R",120,"R",7,"R",6,"R",40,"R",33,"R",0,"R",120,"R",0,"R",40,"R",33
126410,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",49,"R",0,"R",49,"R",35,"R",71,"R",42,"R",86,"R",0,"R",49,"R",0,"R",42,"R",86
126562,"R",492,"R",0,"R",492,"R",63,"R",13,"R",192,"R",39,"R",1,"R",491,"R",31,"R",223,"R",45,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
126580,"R",785,"R",0,"R",785,"R",171,"R",22,"R",319,"R",41,"R",0,"R",785,"R",24,"R",343,"R",44,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
126605,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",361,"R",7,"R",354,"R",145,"R",41,"R",236,"R",67,"R",0,"R",354,"R",0,"R",236,"R",67
126614,"R",4975,"R",13,"R",4962,"R",2013,"R",41,"R",3344,"R",67,"R",0,"R",4962,"R",115,"R",3459,"R",70,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
126669,"R",315,"R",6,"R",309,"R",10,"R",3,"R",21,"R",7,"R",0,"R",309,"R",79,"R",100,"R",32,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
126678,"R",479,"R",1,"R",478,"R",354,"R",74,"R",397,"R",83,"R",0,"R",478,"R",3,"R",400,"R",84,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
126687,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",606,"R",0,"R",606,"R",341,"R",56,"R",409,"R",67,"R",0,"R",606,"R",0,"R",409,"R",67
126702,"R",236,"R",0,"R",236,"R",116,"R",49,"R",130,"R",55,"R",5,"R",231,"R",1,"R",131,"R",57,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
126711,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",234,"R",0,"R",234,"R",28,"R",12,"R",49,"R",21,"R",0,"R",234,"R",3,"R",52,"R",22
126748,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",121,"R",0,"R",121,"R",30,"R",25,"R",36,"R",30,"R",0,"R",121,"R",6,"R",42,"R",35
126775,"R",595,"R",0,"R",595,"R",245,"R",41,"R",400,"R",67,"R",0,"R",595,"R",21,"R",421,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
126784,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",140,"R",0,"R",140,"R",122,"R",87,"R",122,"R",87,"R",0,"R",140,"R",0,"R",122,"R",87
126818,"R",3685,"R",2,"R",3683,"R",1285,"R",35,"R",2295,"R",62,"R",7,"R",3676,"R",155,"R",2450,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
126827,"R",75,"R",0,"R",75,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",75,"R",1,"R",1,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
126854,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",58,"R",0,"R",58,"Z",0,"R",0,"R",32,"R",55,"Z",0,"R",58,"R",2,"R",34,"R",59
126863,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",369,"R",0,"R",369,"R",44,"R",12,"R",69,"R",19,"R",0,"R",369,"R",9,"R",78,"R",21
126915,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",172,"R",0,"R",172,"R",158,"R",92,"R",163,"R",95,"R",0,"R",172,"R",0,"R",163,"R",95
126924,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",83,"R",0,"R",83,"R",6,"R",7,"R",12,"R",14,"R",0,"R",83,"R",3,"R",15,"R",18
126942,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",410,"R",0,"R",410,"R",29,"R",7,"R",47,"R",11,"R",0,"R",410,"R",11,"R",58,"R",14
126951,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",896,"R",0,"R",896,"R",36,"R",4,"R",394,"R",44,"Z",0,"R",896,"R",0,"R",394,"R",44
127024,"R",139,"R",0,"R",139,"R",30,"R",22,"R",30,"R",22,"R",0,"R",139,"R",0,"R",30,"R",22,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
127060,"R",936,"R",3,"R",933,"R",561,"R",60,"R",693,"R",74,"R",0,"R",933,"R",13,"R",706,"R",76,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
127158,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",813,"R",0,"R",813,"R",594,"R",73,"R",597,"R",73,"R",0,"R",813,"R",42,"R",639,"R",79
127185,"R",1049,"R",2,"R",1047,"R",139,"R",13,"R",311,"R",30,"R",0,"R",1047,"R",28,"R",339,"R",32,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
127200,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1379,"R",0,"R",1379,"R",141,"R",10,"R",240,"R",17,"R",0,"R",1379,"R",62,"R",302,"R",22
127219,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",30,"R",0,"R",30,"R",27,"R",90,"R",30,"R",100,"R",0,"R",30,"R",0,"R",30,"R",100
127228,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",52,"R",0,"R",52,"R",15,"R",29,"R",36,"R",69,"R",0,"R",52,"R",3,"R",39,"R",75
127316,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",71,"R",0,"R",71,"R",28,"R",39,"R",28,"R",39,"R",0,"R",71,"R",0,"R",28,"R",39
127389,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",161,"R",0,"R",161,"R",53,"R",33,"R",62,"R",39,"R",0,"R",161,"R",6,"R",68,"R",42
127556,"R",604,"R",0,"R",604,"R",167,"R",28,"R",205,"R",34,"R",3,"R",601,"R",3,"R",208,"R",35,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
127565,"R",1596,"R",0,"R",1596,"R",97,"R",6,"R",367,"R",23,"R",0,"R",1596,"R",115,"R",482,"R",30,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
127617,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",108,"R",0,"R",108,"R",55,"R",51,"R",58,"R",54,"R",0,"R",108,"R",8,"R",66,"R",61
127653,"R",34,"R",0,"R",34,"R",14,"R",41,"R",17,"R",50,"R",0,"R",34,"R",0,"R",17,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
127680,"R",5,"R",0,"R",5,"R",1,"R",20,"R",1,"R",20,"R",0,"R",5,"R",1,"R",2,"R",40,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
127699,"R",18,"R",0,"R",18,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",18,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
127714,"R",41,"R",0,"R",41,"Z",0,"R",0,"R",6,"R",15,"R",0,"R",41,"R",0,"R",6,"R",15,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
127732,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",391,"R",0,"R",391,"R",118,"R",30,"R",144,"R",37,"R",0,"R",391,"R",8,"R",152,"R",39
127741,"R",2114,"R",6,"R",2108,"R",623,"R",30,"R",1021,"R",48,"R",0,"R",2108,"R",31,"R",1052,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
127778,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",296,"R",0,"R",296,"R",119,"R",40,"R",129,"R",44,"R",0,"R",296,"R",8,"R",137,"R",46
127787,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",110,"R",0,"R",110,"R",7,"R",6,"R",43,"R",39,"R",0,"R",110,"R",0,"R",43,"R",39
127820,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",888,"R",0,"R",888,"R",81,"R",9,"R",167,"R",19,"R",0,"R",888,"R",43,"R",210,"R",24
127839,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",379,"R",0,"R",379,"R",0,"R",0,"R",256,"R",68,"R",0,"R",379,"R",0,"R",256,"R",68
127884,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",392,"R",0,"R",392,"R",62,"R",16,"R",83,"R",21,"R",9,"R",383,"R",30,"R",113,"R",30
127909,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",491,"R",0,"R",491,"R",63,"R",13,"R",92,"R",19,"R",0,"R",491,"R",17,"R",109,"R",22
127918,"R",281,"R",0,"R",281,"R",124,"R",44,"R",169,"R",60,"R",1,"R",280,"R",3,"R",172,"R",61,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
127945,"R",74,"R",0,"R",74,"R",20,"R",27,"R",33,"R",45,"R",0,"R",74,"R",6,"R",39,"R",53,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
128036,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",121,"R",0,"R",121,"R",44,"R",36,"R",97,"R",80,"R",0,"R",121,"R",22,"R",119,"R",98
128106,"R",634,"R",0,"R",634,"R",115,"R",18,"R",230,"R",36,"R",0,"R",634,"R",21,"R",251,"R",40,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
128151,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",240,"R",1,"R",239,"R",140,"R",59,"R",184,"R",77,"R",0,"R",239,"R",1,"R",185,"R",77
128179,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",320,"R",0,"R",320,"R",318,"R",99,"R",318,"R",99,"R",0,"R",320,"R",2,"R",320,"R",100
128188,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",293,"R",0,"R",293,"R",209,"R",71,"R",209,"R",71,"R",9,"R",284,"R",1,"R",210,"R",74
128258,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",300,"R",0,"R",300,"R",98,"R",33,"R",113,"R",38,"R",0,"R",300,"R",7,"R",120,"R",40
128328,"R",1202,"R",16,"R",1186,"R",907,"R",76,"R",919,"R",77,"R",0,"R",1186,"R",0,"R",919,"R",77,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
128337,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",66,"R",0,"R",66,"Z",0,"R",0,"R",47,"R",71,"Z",0,"R",66,"R",1,"R",48,"R",73
128391,"R",583,"R",0,"R",583,"R",117,"R",20,"R",212,"R",36,"R",1,"R",582,"R",5,"R",217,"R",37,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
128425,"R",6,"R",0,"R",6,"R",1,"R",17,"R",1,"R",17,"R",0,"R",6,"R",0,"R",1,"R",17,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
128498,"R",109,"R",0,"R",109,"R",41,"R",38,"R",62,"R",57,"Z",0,"R",109,"R",0,"R",62,"R",57,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
128540,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6,"R",0,"R",6,"R",1,"R",17,"R",2,"R",33,"R",0,"R",6,"R",2,"R",4,"R",67
128577,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",145,"R",0,"R",145,"R",22,"R",15,"R",33,"R",23,"Z",0,"R",145,"R",8,"R",41,"R",28
128586,"R",24,"R",0,"R",24,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",24,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
128674,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",401,"R",0,"R",401,"R",229,"R",57,"R",261,"R",65,"R",0,"R",401,"R",0,"R",261,"R",65
128726,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",85,"R",0,"R",85,"R",76,"R",89,"R",77,"R",91,"R",3,"R",82,"R",5,"R",82,"R",100
128744,"R",175,"R",0,"R",175,"R",49,"R",28,"R",73,"R",42,"R",0,"R",175,"R",3,"R",76,"R",43,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
128762,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",405,"R",0,"R",405,"R",41,"R",10,"R",224,"R",55,"R",0,"R",405,"R",0,"R",224,"R",55
128771,"R",1272,"R",11,"R",1261,"R",169,"R",13,"R",559,"R",44,"R",0,"R",1261,"R",39,"R",598,"R",47,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
128896,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1,"R",0,"R",1,"R",1,"R",100,"R",1,"R",100,"R",0,"R",1,"R",0,"R",1,"R",100
128902,"R",472,"R",0,"R",472,"R",368,"R",78,"R",383,"R",81,"R",0,"R",472,"R",0,"R",383,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
128957,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",65,"R",0,"R",65,"R",13,"R",20,"R",13,"R",20,"R",0,"R",65,"R",10,"R",23,"R",35
129002,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",93,"R",0,"R",93,"R",66,"R",71,"R",66,"R",71,"R",0,"R",93,"R",0,"R",66,"R",71
129020,"R",3094,"R",7,"R",3087,"R",1671,"R",54,"R",2303,"R",75,"R",0,"R",3087,"R",38,"R",2341,"R",76,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
129154,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",51,"R",0,"R",51,"R",1,"R",2,"R",22,"R",43,"R",0,"R",51,"R",1,"R",23,"R",45
129181,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",705,"R",0,"R",705,"R",522,"R",74,"R",617,"R",88,"Z",0,"R",705,"R",0,"R",617,"R",88
129215,"R",833,"R",5,"R",828,"R",246,"R",30,"R",400,"R",48,"R",0,"R",828,"R",16,"R",416,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
129242,"R",831,"R",0,"R",831,"R",646,"R",78,"R",670,"R",81,"R",1,"R",830,"R",4,"R",674,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
129349,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",225,"R",0,"R",225,"Z",0,"R",0,"R",215,"R",96,"R",0,"R",225,"R",3,"R",218,"R",97
129367,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",341,"R",0,"R",341,"R",8,"R",2,"R",36,"R",11,"R",0,"R",341,"R",36,"R",72,"R",21
129446,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",11,"R",0,"R",11,"R",5,"R",45,"R",5,"R",45,"R",0,"R",11,"R",0,"R",5,"R",45
129482,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",110,"R",0,"R",110,"R",44,"R",40,"R",76,"R",69,"Z",0,"R",110,"R",0,"R",76,"R",69
129525,"R",1114,"R",0,"R",1114,"Z",0,"R",0,"R",607,"R",54,"R",0,"R",1114,"R",12,"R",619,"R",56,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
129543,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",487,"R",0,"R",487,"R",12,"R",2,"R",31,"R",6,"Z",0,"R",487,"R",72,"R",103,"R",21
129613,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",187,"R",0,"R",187,"R",25,"R",13,"R",69,"R",37,"R",0,"R",187,"R",0,"R",69,"R",37
129640,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",14,"R",0,"R",14,"R",0,"R",0,"R",10,"R",71,"R",0,"R",14,"R",4,"R",14,"R",100
129686,"R",13,"R",0,"R",13,"R",3,"R",23,"R",4,"R",31,"R",0,"R",13,"R",0,"R",4,"R",31,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
129695,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",883,"R",0,"R",883,"R",23,"R",3,"R",105,"R",12,"R",0,"R",883,"R",55,"R",160,"R",18
129729,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",814,"R",0,"R",814,"R",8,"R",1,"R",58,"R",7,"R",0,"R",814,"R",39,"R",97,"R",12
129756,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",305,"R",0,"R",305,"R",10,"R",3,"R",45,"R",15,"R",0,"R",305,"R",18,"R",63,"R",21
129774,"R",22,"R",0,"R",22,"R",2,"R",9,"R",2,"R",9,"Z",0,"R",22,"R",0,"R",2,"R",9,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
129808,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",463,"R",0,"R",463,"R",24,"R",5,"R",60,"R",13,"R",0,"R",463,"R",23,"R",83,"R",18
129880,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",16,"R",0,"R",16,"R",0,"R",0,"R",6,"R",38,"R",0,"R",16,"R",10,"R",16,"R",100
129923,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",271,"R",0,"R",271,"R",195,"R",72,"R",244,"R",90,"R",0,"R",271,"R",6,"R",250,"R",92
129932,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",911,"R",0,"R",911,"R",643,"R",71,"R",714,"R",78,"R",0,"R",911,"R",71,"R",785,"R",86
129941,"R",439,"R",0,"R",439,"R",123,"R",28,"R",177,"R",40,"R",0,"R",439,"R",4,"R",181,"R",41,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
129969,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",135,"R",0,"R",135,"R",65,"R",48,"R",89,"R",66,"R",0,"R",135,"R",0,"R",89,"R",66
130004,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",456,"R",0,"R",456,"R",6,"R",1,"R",31,"R",7,"R",0,"R",456,"R",44,"R",75,"R",16
130040,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",196,"R",0,"R",196,"R",7,"R",4,"R",30,"R",15,"R",0,"R",196,"R",3,"R",33,"R",17
130110,"R",51,"R",0,"R",51,"R",29,"R",57,"R",36,"R",71,"R",0,"R",51,"R",0,"R",36,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
130129,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",52,"R",0,"R",52,"R",13,"R",25,"R",13,"R",25,"R",0,"R",52,"R",5,"R",18,"R",35
